CaseID,Prefix length,Groud truth,Predicted,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
3943,2,§,§,1.0,1.0,1.0,150876,17623.355433315635,,133252.64456668438
3944,2,§,§,1.0,1.0,1.0,416182,22601.628969875175,,393580.37103012484
3945,2,§,§,1.0,1.0,1.0,235299,17098.407014961194,,218200.59298503882
3947,2,©,©,1.0,1.0,1.0,5,21365.354269454947,,21360.354269454947
3948,2,ª,§,0.0,0.0,0.0,253654,19941.842125958185,,233712.15787404182
3949,2,§,§,1.0,1.0,1.0,97,17098.749589552808,,17001.749589552808
3950,2,§,§,1.0,1.0,1.0,3276834,26111.271089202208,,3250722.7289107977
3951,2,§,§,1.0,1.0,1.0,292,17098.45730113978,,16806.45730113978
3952,2,§,§,1.0,1.0,1.0,865124,9542.46632127923,,855581.5336787208
3953,2,§,§,1.0,1.0,1.0,3867,25666.167693782878,,21799.167693782878
3954,2,§,§,1.0,1.0,1.0,250648,17114.866309789424,,233533.13369021058
3955,2,§,§,1.0,1.0,1.0,280083,21994.64336548791,,258088.35663451208
3956,2,§,§,1.0,1.0,1.0,11471,24255.566526637915,,12784.566526637915
3958,2,§,§,1.0,1.0,1.0,120,24516.83779613679,,24396.83779613679
3959,2,ª,§,0.0,0.0,0.0,416722,17102.14233516424,,399619.85766483576
3960,2,©,§,0.0,0.0,0.0,993,17100.987324499856,,16107.987324499856
3961,2,©,©,1.0,1.0,1.0,3380,21957.967455425274,,18577.967455425274
3962,2,©,©,1.0,1.0,1.0,8,20840.680853639642,,20832.680853639642
3964,2,§,§,1.0,1.0,1.0,246935,19112.48946842325,,227822.51053157676
3965,2,§,§,1.0,1.0,1.0,342,20134.846765141232,,19792.846765141232
3966,2,ª,§,0.0,0.0,0.0,72384,17098.57673081392,,55285.42326918608
3967,2,§,§,1.0,1.0,1.0,17,19279.719298195123,,19262.719298195123
3968,2,§,§,1.0,1.0,1.0,2328,17131.51889211659,,14803.51889211659
3969,2,§,§,1.0,1.0,1.0,1540686,17369.8863787129,,1523316.113621287
3970,2,§,§,1.0,1.0,1.0,265,17163.1080409267,,16898.1080409267
3971,2,§,§,1.0,1.0,1.0,935813,20037.720582646634,,915775.2794173533
3972,2,§,§,1.0,1.0,1.0,926452,17098.57673081392,,909353.423269186
3973,2,§,§,1.0,1.0,1.0,58,24877.78412880731,,24819.78412880731
3975,2,ª,§,0.0,0.0,0.0,409757,17100.64160702208,,392656.3583929779
3977,2,§,§,1.0,1.0,1.0,1204,26665.757923146328,,25461.757923146328
3978,2,©,©,1.0,1.0,1.0,85381,7672.346911334817,,77708.65308866519
3979,2,§,§,1.0,1.0,1.0,248560,17465.13154383979,,231094.8684561602
3980,2,§,§,1.0,1.0,1.0,15581,17104.009209544223,,1523.0092095442233
3981,2,§,§,1.0,1.0,1.0,25,26716.524963314438,,26691.524963314438
3982,2,§,§,1.0,1.0,1.0,410235,17098.699303374222,,393136.3006966258
3984,2,§,§,1.0,1.0,1.0,1391295,21900.179207572175,,1369394.8207924278
3985,2,§,§,1.0,1.0,1.0,9,19219.23759690155,,19210.23759690155
3986,2,§,§,1.0,1.0,1.0,2436,17098.38030042882,,14662.38030042882
3987,2,©,©,1.0,1.0,1.0,4117,18334.342283675967,,14217.342283675967
3988,2,©,©,1.0,1.0,1.0,8523,21972.31944508216,,13449.319445082161
3989,2,§,§,1.0,1.0,1.0,55526,17116.90290002213,,38409.097099977866
3990,2,§,§,1.0,1.0,1.0,24,17195.022478454535,,17171.022478454535
3991,2,§,§,1.0,1.0,1.0,92,24695.418159281235,,24603.418159281235
3993,2,©,§,0.0,0.0,0.0,41,17268.168439536224,,17227.168439536224
3994,2,©,©,1.0,1.0,1.0,4418,21973.867316516742,,17555.867316516742
3995,2,ª,§,0.0,0.0,0.0,42,17098.207441689934,,17056.207441689934
3996,2,§,§,1.0,1.0,1.0,3578,17098.306442604022,,13520.306442604022
3997,2,§,§,1.0,1.0,1.0,321,17114.646307758114,,16793.646307758114
3998,2,§,§,1.0,1.0,1.0,1637,17529.78071218363,,15892.78071218363
3999,2,§,§,1.0,1.0,1.0,247685,17098.207441689934,,230586.79255831006
4000,2,§,§,1.0,1.0,1.0,20694,17113.125150855903,,3580.8748491440965
4001,2,§,§,1.0,1.0,1.0,68238,17101.993048071563,,51136.00695192844
4002,2,§,§,1.0,1.0,1.0,198322,23235.28510622966,,175086.71489377035
4003,2,©,©,1.0,1.0,1.0,19,8945.851455503662,,8926.851455503662
4005,2,ª,§,0.0,0.0,0.0,86481,24358.80405127372,,62122.19594872628
4007,2,ª,§,0.0,0.0,0.0,242110,17632.223086620554,,224477.77691337944
4008,2,ª,§,0.0,0.0,0.0,2292,1288.8504715743322,,1003.1495284256678
4010,2,§,§,1.0,1.0,1.0,20792,17105.286792768908,,3686.7132072310924
4011,2,§,§,1.0,1.0,1.0,2255332,26714.41294381385,,2228617.587056186
4012,2,©,©,1.0,1.0,1.0,1537758,21617.486025995928,,1516140.513974004
4013,2,§,§,1.0,1.0,1.0,83407,26664.051335960583,,56742.94866403942
4014,2,§,§,1.0,1.0,1.0,16,17222.202157979937,,17206.202157979937
4015,2,§,§,1.0,1.0,1.0,167307,17290.18435709814,,150016.81564290187
4016,2,§,§,1.0,1.0,1.0,1468932,26708.78403469845,,1442223.2159653015
4018,2,©,©,1.0,1.0,1.0,500849,7672.33119690401,,493176.668803096
4019,2,ª,§,0.0,0.0,0.0,11,17115.821747182545,,17104.821747182545
4020,2,§,§,1.0,1.0,1.0,8226,17098.407014961194,,8872.407014961194
4021,2,§,§,1.0,1.0,1.0,37,17130.120307774687,,17093.120307774687
4022,2,©,©,1.0,1.0,1.0,524846,335023.6693227602,,189822.3306772398
4023,2,§,§,1.0,1.0,1.0,340349,17403.37697365077,,322945.62302634923
4024,2,§,§,1.0,1.0,1.0,1577,17109.462117034574,,15532.462117034574
4025,2,§,§,1.0,1.0,1.0,83572,17098.28444240089,,66473.7155575991
4027,2,§,§,1.0,1.0,1.0,57954,17098.355157339527,,40855.64484266048
4028,2,ª,§,0.0,0.0,0.0,942169,25834.194245196715,,916334.8057548032
4029,2,§,§,1.0,1.0,1.0,1753598,26765.698560198627,,1726832.3014398015
4030,2,§,§,1.0,1.0,1.0,104,17127.840143864454,,17023.840143864454
4032,2,§,©,0.0,0.0,0.0,192061,292082.5665555352,,100021.56655553519
4033,2,§,§,1.0,1.0,1.0,141,31520.63389178656,,31379.63389178656
4034,2,ª,§,0.0,0.0,0.0,184710,17295.855695176724,,167414.14430482328
4035,2,§,§,1.0,1.0,1.0,684419,17099.19273650159,,667319.8072634984
4036,2,§,§,1.0,1.0,1.0,2406288,17098.45730113978,,2389189.54269886
4037,2,§,§,1.0,1.0,1.0,14,17098.256156425436,,17084.256156425436
4038,2,ª,§,0.0,0.0,0.0,276276,16785.098979284925,,259490.90102071507
4039,2,§,§,1.0,1.0,1.0,277162,29739.230300968342,,247422.76969903166
4040,2,ª,§,0.0,0.0,0.0,14,17105.23650659032,,17091.23650659032
4041,2,§,§,1.0,1.0,1.0,18000,17149.75706051228,,850.2429394877217
4043,2,§,§,1.0,1.0,1.0,32,31734.08300545073,,31702.08300545073
4044,2,©,§,0.0,0.0,0.0,37,17098.38030042882,,17061.38030042882
4045,2,§,§,1.0,1.0,1.0,230926,19641.588067954068,,211284.41193204594
4046,2,§,§,1.0,1.0,1.0,87018,17098.234156222305,,69919.7658437777
4047,2,©,©,1.0,1.0,1.0,177,7672.268339180778,,7495.268339180778
4048,2,§,§,1.0,1.0,1.0,965242,7764.209545230298,,957477.7904547697
4049,2,ª,§,0.0,0.0,0.0,463,25761.95186388648,,25298.95186388648
4050,2,©,©,1.0,1.0,1.0,9,21973.595456863764,,21964.595456863764
4051,2,§,§,1.0,1.0,1.0,327901,17098.234156222305,,310802.7658437777
4052,2,§,§,1.0,1.0,1.0,969847,24660.326263844036,,945186.673736156
4053,2,©,©,1.0,1.0,1.0,54447,21890.035542485657,,32556.964457514343
4054,2,§,§,1.0,1.0,1.0,8381,18678.945608306236,,10297.945608306236
4055,2,§,§,1.0,1.0,1.0,84784,17334.381193745456,,67449.61880625454
4057,2,§,§,1.0,1.0,1.0,103,17098.234156222305,,16995.234156222305
4058,2,ª,§,0.0,0.0,0.0,698477,17011.875501717303,,681465.1244982827
4059,2,©,©,1.0,1.0,1.0,7,18272.702428831846,,18265.702428831846
4060,2,ª,§,0.0,0.0,0.0,100391,17099.09530703058,,83291.90469296942
4061,2,§,§,1.0,1.0,1.0,417877,17098.331585693315,,400778.6684143067
4062,2,§,§,1.0,1.0,1.0,71053,27214.842135778676,,43838.15786422133
4063,2,§,§,1.0,1.0,1.0,9443,17098.699303374222,,7655.699303374222
4064,2,ª,§,0.0,0.0,0.0,1492080,18414.8567413635,,1473665.1432586366
4065,2,©,©,1.0,1.0,1.0,11,21612.85341179375,,21601.85341179375
4066,2,§,§,1.0,1.0,1.0,19176,26700.222812794287,,7524.222812794287
4068,2,§,§,1.0,1.0,1.0,1704255,31779.667426338387,,1672475.3325736616
4070,2,§,§,1.0,1.0,1.0,118,25821.242411324816,,25703.242411324816
4071,2,§,§,1.0,1.0,1.0,601584,25158.91372451817,,576425.0862754819
4072,2,§,§,1.0,1.0,1.0,92,17139.267677947984,,17047.267677947984
4075,2,©,©,1.0,1.0,1.0,495115,7568.121734722735,,487546.87826527725
4076,2,§,§,1.0,1.0,1.0,7244,17276.548945486094,,10032.548945486094
4077,2,©,©,1.0,1.0,1.0,9,7672.375197310272,,7663.375197310272
4078,2,§,§,1.0,1.0,1.0,133,17647.22722515597,,17514.22722515597
4079,2,§,§,1.0,1.0,1.0,590,17099.659455096586,,16509.659455096586
4080,2,§,,0.0,0.0,0.0,0,856.9236263874551,,856.9236263874551
4081,2,©,©,1.0,1.0,1.0,80704,21973.80445879351,,58730.195541206485
4082,2,¥,§,0.0,0.0,0.0,606497,19159.54790292069,,587337.4520970793
4083,2,§,§,1.0,1.0,1.0,234803,17103.394775299632,,217699.60522470035
4085,2,§,©,0.0,0.0,0.0,121,20988.515932908365,,20867.515932908365
4086,2,ª,§,0.0,0.0,0.0,282,24620.554610912237,,24338.554610912237
4087,2,ª,§,0.0,0.0,0.0,1826205,18973.066323966017,,1807231.933676034
4088,2,§,§,1.0,1.0,1.0,37,17705.699050749212,,17668.699050749212
4089,2,ª,§,0.0,0.0,0.0,8635,24716.973644020476,,16081.973644020476
4090,2,§,§,1.0,1.0,1.0,679771,17193.752752445253,,662577.2472475547
4091,2,§,§,1.0,1.0,1.0,390,18529.169796832735,,18139.169796832735
4092,2,§,§,1.0,1.0,1.0,539,17208.714462017488,,16669.714462017488
4093,2,§,§,1.0,1.0,1.0,16922,18558.719212523974,,1636.7192125239744
4094,2,§,§,1.0,1.0,1.0,1390884,25828.747623478685,,1365055.2523765212
4095,2,§,§,1.0,1.0,1.0,8704,17372.548403291767,,8668.548403291767
4096,2,§,§,1.0,1.0,1.0,177280,17129.705446801356,,160150.29455319865
4098,2,§,§,1.0,1.0,1.0,1214144,22237.10446130969,,1191906.8955386903
4099,2,§,§,1.0,1.0,1.0,9,26729.938801452092,,26720.938801452092
4100,2,ª,§,0.0,0.0,0.0,43,24838.34562180864,,24795.34562180864
4101,2,§,§,1.0,1.0,1.0,14,17136.960799505378,,17122.960799505378
4104,2,§,§,1.0,1.0,1.0,369604,18467.64308589043,,351136.35691410955
4105,2,§,§,1.0,1.0,1.0,2766,3202.802143371314,,436.80214337131383
4106,2,§,§,1.0,1.0,1.0,62569,17098.920876848613,,45470.07912315139
4108,2,§,§,1.0,1.0,1.0,33114,17098.207441689934,,16015.792558310066
4109,2,§,§,1.0,1.0,1.0,85498,17098.60030246013,,68399.39969753986
4112,2,§,,0.0,0.0,0.0,1,2516.188375194087,,2515.188375194087
4113,2,©,©,1.0,1.0,1.0,7,8075.253917148682,,8068.253917148682
4114,2,§,§,1.0,1.0,1.0,1032112,17098.28444240089,,1015013.7155575991
4115,2,§,§,1.0,1.0,1.0,432493,17098.256156425436,,415394.74384357454
4116,2,§,§,1.0,1.0,1.0,1143629,24355.348447939057,,1119273.6515520609
4118,2,§,§,1.0,1.0,1.0,84,17111.701423424707,,17027.701423424707
4119,2,§,§,1.0,1.0,1.0,60666,17098.331585693315,,43567.66841430668
4120,2,§,§,1.0,1.0,1.0,151770,17098.183870043722,,134671.81612995628
4121,2,ª,§,0.0,0.0,0.0,79605,17098.183870043722,,62506.81612995628
4122,2,§,§,1.0,1.0,1.0,152440,29997.75783084815,,122442.24216915185
4123,2,§,§,1.0,1.0,1.0,720209,1390.4364095322221,,718818.5635904678
4124,2,ª,§,0.0,0.0,0.0,860443,24875.76168156233,,835567.2383184377
4125,2,§,§,1.0,1.0,1.0,15539,19638.680898254603,,4099.680898254603
4126,2,ª,§,0.0,0.0,0.0,256735,16468.234767916823,,240266.76523208318
4128,2,©,©,1.0,1.0,1.0,544,7670.6906103276615,,7126.6906103276615
4129,2,§,§,1.0,1.0,1.0,243580,17098.207441689934,,226481.79255831006
4130,2,©,©,1.0,1.0,1.0,129,7665.652563810638,,7536.652563810638
4131,2,§,§,1.0,1.0,1.0,2082,17098.625445549424,,15016.625445549424
4132,2,§,§,1.0,1.0,1.0,16263,17098.38030042882,,835.3803004288202
4133,2,§,§,1.0,1.0,1.0,2934,25167.078942765973,,22233.078942765973
4134,2,©,©,1.0,1.0,1.0,316,21972.51744691034,,21656.51744691034
4135,2,§,§,1.0,1.0,1.0,172458,17098.45730113978,,155359.54269886023
4136,2,§,§,1.0,1.0,1.0,490661,17242.48948815298,,473418.51051184704
4137,2,©,©,1.0,1.0,1.0,274,21017.597058561525,,20743.597058561525
4138,2,§,§,1.0,1.0,1.0,139,17098.28444240089,,16959.28444240089
4140,2,§,§,1.0,1.0,1.0,13,17132.769760808904,,17119.769760808904
4141,2,§,§,1.0,1.0,1.0,1283116,25968.005766412436,,1257147.9942335875
4142,2,ª,§,0.0,0.0,0.0,343889,19371.251143322097,,324517.7488566779
4143,2,©,©,1.0,1.0,1.0,8,7672.051480035629,,7664.051480035629
4144,2,§,§,1.0,1.0,1.0,346760,26723.071595189023,,320036.92840481095
4146,2,§,§,1.0,1.0,1.0,77,17223.83645878396,,17146.83645878396
4148,2,§,§,1.0,1.0,1.0,4734,19480.62358174532,,14746.62358174532
4150,2,©,©,1.0,1.0,1.0,191205,396744.3717705024,,205539.37177050242
4151,2,§,§,1.0,1.0,1.0,1302378,17105.63251024668,,1285272.3674897533
4152,2,©,©,1.0,1.0,1.0,183936,21973.93803145538,,161962.0619685446
4153,2,ª,§,0.0,0.0,0.0,9482,17466.515985193968,,7984.515985193968
4155,2,ª,§,0.0,0.0,0.0,8339,26690.71872504165,,18351.71872504165
4157,2,ª,§,0.0,0.0,0.0,18,26720.544714715106,,26702.544714715106
4158,2,§,§,1.0,1.0,1.0,3510,17135.024781629843,,13625.024781629843
4159,2,§,§,1.0,1.0,1.0,626873,26761.477664083613,,600111.5223359164
4162,2,§,§,1.0,1.0,1.0,6412,17098.652160081798,,10686.652160081798
4163,2,§,§,1.0,1.0,1.0,1234,17098.234156222305,,15864.234156222305
4164,2,ª,§,0.0,0.0,0.0,4952,17098.699303374222,,12146.699303374222
4166,2,ª,§,0.0,0.0,0.0,852635,17490.768066259854,,835144.2319337402
4167,2,§,§,1.0,1.0,1.0,60164,17136.300793411447,,43027.69920658856
4168,2,§,§,1.0,1.0,1.0,427,17098.234156222305,,16671.234156222305
4169,2,§,§,1.0,1.0,1.0,7656,19300.298916781194,,11644.298916781194
4170,2,§,§,1.0,1.0,1.0,156857,17098.207441689934,,139758.79255831006
4171,2,§,§,1.0,1.0,1.0,22155,17099.9281718634,,5055.071828136599
4173,2,§,§,1.0,1.0,1.0,79666,17098.256156425436,,62567.743843574564
4174,2,§,§,1.0,1.0,1.0,350898,17530.96400882347,,333367.03599117656
4175,2,§,§,1.0,1.0,1.0,4244,17098.355157339527,,12854.355157339527
4176,2,§,§,1.0,1.0,1.0,1618353,17098.67573172801,,1601254.324268272
4177,2,ª,§,0.0,0.0,0.0,89,20016.40081436951,,19927.40081436951
4178,2,©,©,1.0,1.0,1.0,1808908,7671.512475058917,,1801236.487524941
4179,2,©,©,1.0,1.0,1.0,574836,21704.671259561426,,553131.3287404386
4180,2,§,§,1.0,1.0,1.0,71907,17098.699303374222,,54808.30069662578
4181,2,ª,§,0.0,0.0,0.0,683390,17110.00740778361,,666279.9925922164
4182,2,§,§,1.0,1.0,1.0,4286,17098.5044444322,,12812.504444432201
4184,2,ª,§,0.0,0.0,0.0,2502,17098.529587521494,,14596.529587521494
4186,2,§,§,1.0,1.0,1.0,347159,17098.99473467341,,330060.0052653266
4188,2,§,§,1.0,1.0,1.0,857801,2798.633268763572,,855002.3667312365
4189,2,§,§,1.0,1.0,1.0,346947,20401.839658897276,,326545.16034110275
4190,2,§,§,1.0,1.0,1.0,2075,17098.652160081798,,15023.652160081798
4191,2,§,§,1.0,1.0,1.0,0,831.3342472598152,,831.3342472598152
4192,2,§,§,1.0,1.0,1.0,301,17098.60030246013,,16797.60030246013
4193,2,§,§,1.0,1.0,1.0,167114,26184.640195201373,,140929.35980479862
4195,2,ª,§,0.0,0.0,0.0,69213,17141.987845920838,,52071.01215407916
4196,2,§,§,1.0,1.0,1.0,1365,17100.346175722894,,15735.346175722894
4198,2,§,§,1.0,1.0,1.0,246718,17430.258078990824,,229287.74192100918
4199,2,§,§,1.0,1.0,1.0,2054,17098.553159167706,,15044.553159167706
4200,2,§,§,1.0,1.0,1.0,1643766,18930.60750336606,,1624835.392496634
4201,2,§,§,1.0,1.0,1.0,1433,17098.207441689934,,15665.207441689934
4202,2,§,§,1.0,1.0,1.0,4474,26759.65164722373,,22285.65164722373
4203,2,§,§,1.0,1.0,1.0,52,31782.995742783507,,31730.995742783507
4204,2,§,,0.0,0.0,0.0,0,836.3235790413343,,836.3235790413343
4205,2,§,§,1.0,1.0,1.0,7503,18903.77354131843,,11400.773541318431
4207,2,¢,©,0.0,0.0,0.0,611613,7549.404276187404,,604063.5957238126
4208,2,§,§,1.0,1.0,1.0,8753,18358.063216980547,,9605.063216980547
4209,2,§,§,1.0,1.0,1.0,1409,17098.207441689934,,15689.207441689934
4210,2,§,§,1.0,1.0,1.0,291,17126.34413005154,,16835.34413005154
4211,2,§,§,1.0,1.0,1.0,1040912,18489.379286583968,,1022422.620713416
4213,2,©,©,1.0,1.0,1.0,25536,12716.355483407024,,12819.644516592976
4214,2,§,§,1.0,1.0,1.0,5075,19323.428987487394,,14248.428987487394
4215,2,§,©,0.0,0.0,0.0,1399,18416.033752231015,,17017.033752231015
4216,2,§,§,1.0,1.0,1.0,568,19904.67435421126,,19336.67435421126
4217,2,§,§,1.0,1.0,1.0,88,13772.010873285479,,13684.010873285479
4218,2,§,§,1.0,1.0,1.0,3627,17098.553159167706,,13471.553159167706
4219,2,©,©,1.0,1.0,1.0,492636,21973.730600968713,,470662.2693990313
4220,2,§,§,1.0,1.0,1.0,121,17098.28444240089,,16977.28444240089
4221,2,ª,§,0.0,0.0,0.0,12,17098.207441689934,,17086.207441689934
4222,2,ª,§,0.0,0.0,0.0,265821,26761.876810626138,,239059.12318937387
4223,2,©,©,1.0,1.0,1.0,9,21974.132890397395,,21965.132890397395
4224,2,§,§,1.0,1.0,1.0,16075,17098.847019023815,,1023.8470190238149
4225,2,§,§,1.0,1.0,1.0,514,17302.83604534161,,16788.83604534161
4226,2,§,§,1.0,1.0,1.0,96536,17102.681340140953,,79433.31865985904
4227,2,§,§,1.0,1.0,1.0,9,22473.493501067278,,22464.493501067278
4228,2,©,§,0.0,0.0,0.0,1288477,17679.581666746424,,1270797.4183332536
4229,2,§,§,1.0,1.0,1.0,2846665,17301.35417451642,,2829363.6458254834
4230,2,ª,§,0.0,0.0,0.0,1060660,18387.439773932896,,1042272.5602260671
4232,2,§,§,1.0,1.0,1.0,521229,19735.480220588393,,501493.5197794116
4233,2,§,§,1.0,1.0,1.0,204472,18574.043925447873,,185897.95607455212
4234,2,§,§,1.0,1.0,1.0,1649647,31881.038076594206,,1617765.9619234058
4236,2,§,§,1.0,1.0,1.0,29,17150.101206546973,,17121.101206546973
4237,2,©,©,1.0,1.0,1.0,11,12953.018739982213,,12942.018739982213
4238,2,§,§,1.0,1.0,1.0,9426,17156.15440529419,,7730.15440529419
4239,2,§,§,1.0,1.0,1.0,14132,19440.440210726352,,5308.440210726352
4240,2,§,§,1.0,1.0,1.0,8896,17141.866844803615,,8245.866844803615
4243,2,©,©,1.0,1.0,1.0,16,7650.955642397517,,7634.955642397517
4244,2,ª,§,0.0,0.0,0.0,591,17101.675616569242,,16510.675616569242
4245,2,ª,§,0.0,0.0,0.0,82267,17098.45730113978,,65168.54269886022
4246,2,§,§,1.0,1.0,1.0,861,17098.355157339527,,16237.355157339527
4247,2,§,§,1.0,1.0,1.0,412724,17098.183870043722,,395625.8161299563
4249,2,§,§,1.0,1.0,1.0,183705,19513.50917109708,,164191.49082890293
4250,2,ª,§,0.0,0.0,0.0,17,17105.975084838294,,17088.975084838294
4251,2,§,§,1.0,1.0,1.0,609097,26721.26443564611,,582375.7355643539
4252,2,§,§,1.0,1.0,1.0,1027397,31239.89872828898,,996157.101271711
4253,2,ª,§,0.0,0.0,0.0,1268315,17098.823447377603,,1251216.1765526223
4254,2,ª,§,0.0,0.0,0.0,600771,17098.355157339527,,583672.6448426605
4256,2,§,§,1.0,1.0,1.0,2750,17098.625445549424,,14348.625445549424
4258,2,§,§,1.0,1.0,1.0,8405,18622.747660850902,,10217.747660850902
4260,2,§,§,1.0,1.0,1.0,1552851,17240.050608491587,,1535610.9493915085
4261,2,ª,§,0.0,0.0,0.0,328805,17099.142450323005,,311705.857549677
4262,2,§,§,1.0,1.0,1.0,1034219,20071.849183475304,,1014147.1508165248
4263,2,ª,§,0.0,0.0,0.0,10417,26767.295146368713,,16350.295146368713
4264,2,§,§,1.0,1.0,1.0,437,19790.36915595743,,19353.36915595743
4266,2,©,©,1.0,1.0,1.0,168375,7672.302910928555,,160702.69708907144
4267,2,§,§,1.0,1.0,1.0,6938,24589.051891471572,,17651.051891471572
4269,2,ª,§,0.0,0.0,0.0,325199,17330.810875065894,,307868.1891249341
4270,2,§,§,1.0,1.0,1.0,1377678,17098.47930134291,,1360579.520698657
4271,2,§,§,1.0,1.0,1.0,1192,17098.47930134291,,15906.479301342912
4272,2,§,§,1.0,1.0,1.0,7916,17104.427213403713,,9188.427213403713
4273,2,©,©,1.0,1.0,1.0,7,21971.78044010545,,21964.78044010545
4274,2,§,§,1.0,1.0,1.0,185278,24087.803977661653,,161190.19602233835
4275,2,ª,§,0.0,0.0,0.0,328284,17377.199874810914,,310906.80012518907
4276,2,§,§,1.0,1.0,1.0,67155,17670.948158460546,,49484.051841539454
4277,2,§,§,1.0,1.0,1.0,11,17105.1155054731,,17094.1155054731
4278,2,§,§,1.0,1.0,1.0,318349,17098.306442604022,,301250.69355739595
4279,2,©,©,1.0,1.0,1.0,229231,21891.595985464883,,207339.40401453513
4280,2,ª,§,0.0,0.0,0.0,5368,17098.553159167706,,11730.553159167706
4281,2,§,§,1.0,1.0,1.0,764917,17098.28444240089,,747818.7155575991
4282,2,§,§,1.0,1.0,1.0,18,18472.45484460382,,18454.45484460382
4283,2,§,§,1.0,1.0,1.0,13649,17327.700989209003,,3678.7009892090027
4284,2,©,©,1.0,1.0,1.0,7,7990.421919596672,,7983.421919596672
4285,2,©,©,1.0,1.0,1.0,1114422,7672.211767229869,,1106749.78823277
4286,2,§,§,1.0,1.0,1.0,57925,17102.33876554934,,40822.66123445066
4287,2,©,©,1.0,1.0,1.0,7,12432.908794873534,,12425.908794873534
4288,2,§,§,1.0,1.0,1.0,953,17445.138073522856,,16492.138073522856
4290,2,§,§,1.0,1.0,1.0,1001,22012.639531649158,,21011.639531649158
4292,2,§,§,1.0,1.0,1.0,36,17098.183870043722,,17062.183870043722
4293,2,§,§,1.0,1.0,1.0,439186,18687.968834476153,,420498.03116552386
4294,2,©,©,1.0,1.0,1.0,8440,17134.968209678933,,8694.968209678933
4295,2,§,§,1.0,1.0,1.0,1487485,17104.057924279725,,1470380.9420757203
4296,2,§,§,1.0,1.0,1.0,4215,17098.407014961194,,12883.407014961194
4297,2,§,§,1.0,1.0,1.0,20161,18749.22682865164,,1411.773171348359
4299,2,§,§,1.0,1.0,1.0,78238,17187.441837032788,,61050.55816296721
4302,2,§,§,1.0,1.0,1.0,104,17105.362222036783,,17001.362222036783
4303,2,§,§,1.0,1.0,1.0,17,17098.47930134291,,17081.47930134291
4304,2,©,§,0.0,0.0,0.0,251683,18926.92875511392,,232756.0712448861
4305,2,ª,§,0.0,0.0,0.0,26,19316.846212421948,,19290.846212421948
4306,2,§,§,1.0,1.0,1.0,66,17123.914679048634,,17057.914679048634
4307,2,§,§,1.0,1.0,1.0,409477,30715.498743569733,,378761.5012564303
4308,2,§,§,1.0,1.0,1.0,2692,17098.79987573139,,14406.79987573139
4309,2,ª,§,0.0,0.0,0.0,438277,31117.502169612144,,407159.49783038785
4310,2,§,§,1.0,1.0,1.0,952312,17098.183870043722,,935213.8161299563
4311,2,§,§,1.0,1.0,1.0,146,17292.472378223774,,17146.472378223774
4312,2,§,§,1.0,1.0,1.0,691,17098.45730113978,,16407.45730113978
4313,2,§,§,1.0,1.0,1.0,3193,17098.306442604022,,13905.306442604022
4314,2,ª,§,0.0,0.0,0.0,170178,26663.30961482645,,143514.69038517354
4315,2,§,§,1.0,1.0,1.0,1310774,24217.199743820343,,1286556.8002561796
4316,2,§,§,1.0,1.0,1.0,5863,17428.37549018003,,11565.375490180031
4317,2,§,,0.0,0.0,0.0,1,859.5573649908649,,858.5573649908649
4318,2,§,§,1.0,1.0,1.0,19342,17099.120450119874,,2242.8795498801264
4319,2,§,§,1.0,1.0,1.0,603,19169.64913904403,,18566.64913904403
4320,2,§,§,1.0,1.0,1.0,4352,31578.780428662078,,27226.780428662078
4321,2,§,§,1.0,1.0,1.0,914,19305.97339774594,,18391.97339774594
4322,2,©,©,1.0,1.0,1.0,3918,21852.738912406105,,17934.738912406105
4323,2,ª,§,0.0,0.0,0.0,539407,25734.646468914612,,513672.35353108536
4326,2,ª,§,0.0,0.0,0.0,27433,24061.147588682157,,3371.852411317843
4327,2,ª,§,0.0,0.0,0.0,79098,18572.228908689558,,60525.77109131044
4328,2,§,§,1.0,1.0,1.0,194973,25680.986402034763,,169292.01359796524
4329,2,©,©,1.0,1.0,1.0,2768842,21952.321260435983,,2746889.678739564
4330,2,ª,§,0.0,0.0,0.0,19200,25693.150942923185,,6493.150942923185
4331,2,§,§,1.0,1.0,1.0,23,17480.724973530505,,17457.724973530505
4333,2,§,§,1.0,1.0,1.0,10328,17098.429015164325,,6770.429015164325
4334,2,§,§,1.0,1.0,1.0,1828601,18718.171970489002,,1809882.828029511
4335,2,§,§,1.0,1.0,1.0,10507,17098.38030042882,,6591.38030042882
4336,2,ª,§,0.0,0.0,0.0,98245,26747.296961722535,,71497.70303827747
4339,2,©,©,1.0,1.0,1.0,182133,13005.801941622984,,169127.19805837702
4340,2,§,§,1.0,1.0,1.0,559,17100.81446576097,,16541.81446576097
4341,2,§,§,1.0,1.0,1.0,2096039,25879.866666896894,,2070159.133333103
4342,2,§,§,1.0,1.0,1.0,1959,1460.9392033520187,,498.0607966479813
4343,2,§,§,1.0,1.0,1.0,2256,17098.234156222305,,14842.234156222305
4344,2,§,§,1.0,1.0,1.0,2214,17098.183870043722,,14884.183870043722
4345,2,§,§,1.0,1.0,1.0,679,17370.76010106582,,16691.76010106582
4346,2,§,§,1.0,1.0,1.0,310,17132.35332839249,,16822.35332839249
